,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
12111,Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,92.3287200927734
12112,Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.3
12113,Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.5998764038086
12114,Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,93.4611439503176
12115,Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,32.9922828674316
12116,Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,93.4735389673427
12117,Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,88.7112503051758
12118,South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,65.5745137448685
12119,Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,29.1182704863573
12120,Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,95.4008865356445
12121,Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.3
12122,Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,97.2246932983398
12123,Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,95.5864486694336
12124,Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,12.6736688613892
12125,Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,8.9
12126,Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.8855617013161
12127,Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,96.932487315869
12128,Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.3802185058594
12129,United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12130,Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.7564468383789
12131,St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,86.4952621459961
12132,"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.5183486938477
12133,British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,
12134,Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12135,Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,96.1
12136,Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,29.4905166625977
12137,World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,80.376472620727
12138,Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,91.9799346923828
12139,Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,96.2057647705078
12140,"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,56.4180564880371
12141,South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,80.9
12142,Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,21.2778854370117
12143,Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,34.7018203735352
12144,Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,92.6139831542969
12145,Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,28.2286128997803
12146,Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,29.1036758422852
12147,Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12148,Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12149,Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,85.8002961272357
12150,United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12151,Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,97.1672210693359
12152,Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.2657318115234
12153,American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,
12154,Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,92.4344024658203
12155,Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12156,Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12157,Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.5
12158,Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,4.58806562423706
12159,Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12160,Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,27.9
12161,Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,12.5818758010864
12162,Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,50.5251024590164
12163,Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12164,Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12165,"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,97.900764465332
12166,Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.3872769868445
12167,Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12168,Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,90.9885308574549
12169,Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12170,Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,76.211281
12171,Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,97.594314
12172,Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12173,Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12174,Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,61.1817893981934
12175,Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,39.4554214477539
12176,Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,7.80516932525804
12177,Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12178,Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12179,Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12180,Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12181,Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.368108
12182,China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,98.0668106079102
12183,Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,53.745677947998
12184,Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,49.0
12185,"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,10.2286949157715
12186,"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,33.4082412719727
12187,Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,95.4662399291992
12188,Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,53.5727195739746
12189,Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,69.2982406616211
12190,Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.147523
12191,Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,90.0391438733922
12192,Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,98.9797058105469
12193,Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12194,Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12195,Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12196,Czech Republic,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12197,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12198,Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,55.5
12199,Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,89.0959625244141
12200,Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12201,Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,90.118148
12202,Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,98.7744140625
12203,East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,93.0306399767244
12204,Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,74.011256631407
12205,East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,93.7328627942555
12206,Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.4229032819538
12207,Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.7405260975502
12208,Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,96.315259
12209,"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.04
12210,Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12211,Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,35.372486114502
12212,Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12213,Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12214,Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,18.576078414917
12215,European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12216,Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,39.3071799654872
12217,Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12218,Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,83.7439422607422
12219,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12220,Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12221,"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,56.9892425537109
12222,Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,80.8786392211914
12223,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12224,Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.0796051025391
12225,Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,55.0934500757703
12226,Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12227,Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,21.9521045684814
12228,"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,35.4163360595703
12229,Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,14.5361990950226
12230,Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,64.0973358154297
12231,Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12232,Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,87.9810028076172
12233,Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12234,Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,83.730998
12235,Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12236,Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,73.3825878594249
12237,High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.8360803826674
12238,"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12239,Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,71.266448
12240,Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,23.8247305307585
12241,Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12242,Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,33.9
12243,Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12244,IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,88.1871565558242
12245,IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,77.9195480556711
12246,IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,43.0308753750652
12247,IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,62.4559416912504
12248,Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,90.62
12249,IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,33.4796675068218
12250,Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12251,India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,67.9
12252,Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,
12253,Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12254,"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,98.4
12255,Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,97.6221115649303
12256,Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12257,Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12258,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12259,Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,89.3138961791992
12260,Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.1206359863281
12261,Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12262,Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.766547651744
12263,Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,22.8631324768066
12264,Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.4641265869141
12265,Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,28.0849475860596
12266,Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,64.1909790039063
12267,St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,95.7226791381836
12268,"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12269,Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12270,Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,93.8664741976286
12271,Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,57.0410587037665
12272,Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.3838170909681
12273,Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,0.244776546955109
12274,Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,98.8205642700195
12275,St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,92.1459426879883
12276,Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,94.2831205222112
12277,Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,28.5469483947889
12278,Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,23.7182408338511
12279,Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12280,Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,78.9683074951172
12281,Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,70.1174360481069
12282,Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,77.3283405704119
12283,Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,9.7
12284,Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,97.0743837272948
12285,Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12286,Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12287,Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12288,"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12289,St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,60.2189750671387
12290,Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,96.5
12291,Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12292,Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.4096374511719
12293,Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,15.4495029449463
12294,Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,92.3244400024414
12295,Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,96.0244706369386
12296,Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.11416
12297,Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,77.2698287963867
12298,Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,83.3493990976051
12299,"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.0
12300,Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,16.6
12301,Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,100.0
12302,Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,48.5791625976563
12303,Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,95.4942112561988
12304,Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,99.4833221435547
